transaction_id,user_id,transaction_amount,transaction_location,merchant_id,transaction_time,device_type,previous_transactions,failed_transactions,account_age_days,user_credit_score,is_foreign_transaction,is_high_risk_country,is_vpn_used,merchant_category,transaction_channel,user_income,is_account_compromised,user_location,is_fraud
2458,9360,3119.66,WA,998,405,mobile,12,5,1476,355,1,1,1,grocery,online,145078.98,1,WA,1
2459,6872,4005.78,WA,367,1123,tablet,99,54,1901,515,0,0,0,retail,online,126840.84,0,MI,0
2460,4918,3850.78,IL,219,901,mobile,38,32,2933,358,1,1,0,entertainment,mobile,80096.62,1,GA,1
2461,3718,5725.33,NV,884,2330,mobile,46,3,2221,352,1,0,0,grocery,in-store,77086.03,1,GA,0
2462,9062,7304.85,WA,626,114,tablet,8,3,1239,547,1,1,0,electronics,in-store,96993.98,0,IL,1
2463,1733,5880.45,OH,162,1972,desktop,37,25,238,546,0,0,0,entertainment,mobile,68615.14,1,TX,0
2464,8908,8276.13,NY,585,1518,desktop,13,12,2370,596,1,0,0,retail,mobile,124012.27,0,GA,0
2465,1361,3732.08,OH,751,1333,mobile,27,20,132,540,0,1,1,retail,in-store,164168.86,0,WA,0
2466,4662,1372.67,IL,295,1995,mobile,67,12,1122,367,1,1,1,entertainment,in-store,54612.98,1,MI,1
2467,6419,5181.64,NY,963,1353,desktop,26,12,1614,635,1,1,0,grocery,mobile,156637.0,0,WA,1
2468,6672,1661.25,CA,710,1425,desktop,52,41,1240,481,0,0,1,travel,online,152371.89,1,CA,1
2469,7420,5755.87,NV,949,1078,mobile,92,83,1800,760,0,1,1,entertainment,mobile,98584.28,1,FL,1
2470,4144,3658.21,TX,219,1931,desktop,81,67,2238,326,0,1,0,electronics,online,175496.69,1,TX,1
2471,7629,8298.43,NY,560,976,desktop,52,22,3490,454,1,0,0,electronics,mobile,87371.72,1,NV,0
2472,5894,6729.45,MI,161,2199,tablet,71,64,3330,712,1,0,0,travel,online,42202.08,1,IL,1
2473,2219,5955.06,TX,253,866,mobile,32,14,2666,561,0,0,0,retail,online,149662.04,0,OH,0
2474,4180,2581.53,NV,698,293,desktop,25,5,1222,732,1,0,0,grocery,in-store,32396.2,1,CA,0
2475,8469,7490.55,NV,781,1272,tablet,38,26,1835,691,0,0,1,grocery,in-store,32792.05,1,IL,1
2476,6342,6068.37,OH,356,1159,desktop,46,39,795,785,0,0,1,travel,online,52148.44,0,WA,1
2477,2836,6393.2,NY,675,1483,tablet,92,66,1241,847,0,1,0,entertainment,in-store,138083.95,1,CA,0
2478,2229,8740.82,CA,730,1872,mobile,74,34,197,500,1,1,0,entertainment,in-store,182995.44,0,TX,1
2479,6586,2360.95,GA,630,1498,tablet,44,30,2658,375,0,1,0,grocery,online,148457.36,0,CA,0
2480,7607,3947.18,OH,756,70,tablet,82,49,2667,385,0,0,1,retail,online,90704.34,1,OH,1
2481,3325,4010.94,NV,277,969,tablet,32,9,957,381,1,1,0,entertainment,mobile,128179.8,0,WA,1
2482,8894,4066.41,MI,889,1810,tablet,99,46,2316,448,1,1,1,entertainment,mobile,79817.15,1,WA,1
2483,6617,8458.45,IL,429,2264,tablet,7,2,2609,517,0,0,0,travel,in-store,33476.28,0,NY,0
2484,4144,3571.3,IL,534,463,tablet,92,2,340,487,0,1,1,travel,mobile,191646.53,0,TX,0
2485,6545,7205.38,NY,258,944,mobile,5,0,644,711,0,1,0,travel,online,93212.74,1,WA,1
2486,9168,6366.73,CA,978,185,mobile,53,5,3084,696,0,0,1,retail,mobile,148159.74,1,FL,1
2487,1269,5364.65,MI,821,1761,mobile,30,21,3488,628,1,0,1,entertainment,mobile,121985.95,1,GA,1
2488,6966,9304.1,OH,275,1081,tablet,38,2,1295,674,1,1,0,travel,mobile,142739.57,0,IL,1
2489,6985,7551.67,TX,153,906,mobile,50,12,2209,730,0,0,1,grocery,online,40806.73,1,TX,1
2490,3955,8288.2,GA,604,718,mobile,31,5,96,395,0,1,1,grocery,online,61670.72,0,IL,1
2491,6351,2851.67,CA,923,171,desktop,65,36,1783,462,0,0,1,electronics,mobile,107216.62,1,OH,0
2492,5036,5543.79,GA,571,252,tablet,25,18,1556,321,1,0,1,retail,mobile,85986.21,0,IL,1
2493,2124,5412.4,TX,473,427,desktop,8,6,1777,739,1,0,0,electronics,online,131718.38,0,NV,0
2494,7258,1797.03,MI,570,962,mobile,76,20,2870,376,0,1,0,retail,mobile,22355.42,0,MI,0
2495,3215,7804.19,FL,369,1659,desktop,88,52,1937,354,1,0,1,travel,in-store,89889.71,1,WA,1
2496,4102,4365.73,WA,406,167,mobile,66,35,3520,329,0,0,0,electronics,online,36637.76,0,GA,0
2497,8879,3958.65,OH,308,913,tablet,44,37,1997,630,0,0,0,travel,online,55771.31,1,NV,1
2498,2186,3322.44,NV,357,680,desktop,65,33,1671,340,0,1,0,retail,mobile,77568.37,0,TX,0
2499,1814,2698.23,MI,811,1379,mobile,25,23,1901,462,1,0,0,retail,in-store,79849.24,1,NV,0
2500,7179,8079.25,GA,601,636,tablet,32,8,1165,473,1,1,0,electronics,mobile,73717.46,0,CA,1
2501,1855,9530.55,NV,897,715,desktop,56,47,2738,803,0,1,0,entertainment,in-store,106208.92,0,GA,0
2502,4179,1187.19,NY,447,2132,tablet,4,4,148,544,1,1,0,electronics,online,65521.73,0,CA,1
2503,6754,5120.77,CA,347,519,desktop,74,22,880,706,1,1,0,electronics,in-store,126169.93,0,WA,1
2504,6251,817.35,OH,464,126,desktop,31,8,2471,379,0,0,0,electronics,mobile,183334.7,0,OH,0
2505,3027,8813.76,NV,600,1004,mobile,56,38,292,504,0,1,1,entertainment,mobile,39809.71,1,WA,1
2506,5092,9884.52,CA,575,420,desktop,68,5,3484,613,0,1,0,grocery,mobile,54396.86,1,NY,0
2507,7176,21.49,NV,479,2164,tablet,71,34,3141,601,1,1,1,retail,mobile,87102.27,0,GA,1
2508,3467,2283.2,OH,370,1817,tablet,27,10,795,537,0,1,0,retail,mobile,92927.81,1,MI,0
2509,1577,6573.38,IL,712,541,desktop,96,68,1567,831,0,1,0,electronics,in-store,75829.38,0,MI,0
2510,9948,53.85,GA,407,2346,desktop,42,16,1353,586,0,0,0,electronics,mobile,39344.83,1,NV,0
2511,6061,9268.76,WA,333,31,mobile,1,1,3133,346,0,1,0,grocery,mobile,123999.95,0,WA,0
2512,7039,98.05,IL,778,1630,mobile,18,0,1200,839,1,0,0,electronics,online,96041.98,0,FL,0
2513,2453,963.76,TX,499,1038,mobile,60,18,2966,741,1,0,1,electronics,mobile,83901.58,1,MI,0
2514,4818,1258.14,IL,493,1360,tablet,90,20,2452,687,0,0,0,grocery,online,166301.95,1,FL,1
2515,1226,3682.09,GA,932,166,desktop,48,23,2009,639,1,1,1,entertainment,mobile,88432.63,1,MI,1
2516,9318,3319.38,GA,124,1239,desktop,52,27,1137,573,0,0,0,travel,in-store,58355.81,1,GA,0
2517,5980,8376.26,WA,791,2023,mobile,90,44,372,621,0,0,1,retail,in-store,98054.49,0,IL,1
2518,7787,7572.54,CA,314,2181,desktop,30,24,3371,524,0,1,0,travel,mobile,122014.13,1,MI,0
2519,8413,5876.6,WA,277,2126,tablet,3,0,1332,759,0,0,0,entertainment,mobile,65831.72,1,OH,0
2520,1054,636.55,OH,356,1853,desktop,89,30,166,644,1,0,0,entertainment,mobile,149518.88,1,TX,0
2521,4670,157.7,TX,753,1339,tablet,56,33,333,683,0,0,1,entertainment,mobile,34504.78,0,FL,0
2522,1395,4047.94,WA,320,1810,mobile,46,22,667,754,1,1,0,retail,online,87511.32,1,IL,1
2523,4695,4079.01,GA,814,1254,tablet,40,35,2007,734,0,1,1,electronics,mobile,55047.41,1,OH,0
2524,1994,7743.7,NY,368,114,tablet,38,25,885,541,0,1,1,grocery,in-store,158869.07,0,OH,1
2525,6035,6249.44,IL,942,773,mobile,26,15,3044,765,1,0,1,grocery,in-store,177228.73,0,CA,1
2526,9928,3581.84,OH,339,1985,tablet,9,9,1464,449,0,0,0,grocery,mobile,73795.65,0,FL,0
2527,1543,1482.15,FL,117,688,tablet,29,26,763,640,1,1,0,entertainment,in-store,36389.43,0,MI,1
2528,9581,7067.71,IL,181,996,desktop,47,45,1946,780,1,1,0,entertainment,mobile,52478.91,1,NY,1
2529,6055,1233.31,MI,670,2341,tablet,27,17,3515,611,1,0,0,travel,mobile,74394.93,1,IL,0
2530,7158,9239.84,IL,478,705,mobile,23,4,1521,375,1,1,0,electronics,in-store,131843.76,1,WA,1
2531,1629,4235.02,IL,585,132,mobile,57,21,2424,517,0,0,1,grocery,mobile,193422.27,1,CA,0
2532,6459,6402.08,IL,115,1595,mobile,60,29,903,824,1,0,0,travel,online,49073.66,0,IL,0
2533,4065,8331.6,FL,639,1261,mobile,8,6,3358,758,1,0,0,travel,mobile,21414.72,1,CA,0
2534,9399,3519.49,CA,910,460,tablet,66,52,1150,492,0,0,0,entertainment,in-store,163772.96,0,WA,0
2535,5566,7646.18,WA,805,1151,mobile,84,10,2109,661,1,0,0,entertainment,online,42570.95,1,FL,1
2536,7866,9808.44,CA,802,458,desktop,3,2,218,687,1,1,1,entertainment,online,29549.13,0,FL,1
2537,8312,2606.13,CA,246,1234,tablet,82,67,2888,460,0,1,1,grocery,in-store,91900.51,0,CA,0
2538,5702,7621.39,NV,172,1825,mobile,57,50,469,529,1,1,0,electronics,mobile,112062.93,0,FL,1
2539,7979,3351.71,WA,662,2158,desktop,41,1,2768,746,0,0,1,entertainment,mobile,55676.25,1,IL,0
2540,7024,8391.67,TX,331,1597,desktop,8,6,2776,594,1,0,1,retail,in-store,124067.56,0,OH,1
2541,8967,1497.12,CA,231,726,tablet,97,51,2933,785,1,1,1,retail,in-store,50322.77,1,OH,1
2542,5377,5023.11,NV,634,1127,desktop,98,21,1450,794,0,1,1,retail,online,99667.87,1,FL,1
2543,9129,298.96,OH,928,258,mobile,31,18,2992,838,1,0,0,electronics,in-store,101252.75,1,TX,0
2544,4054,4493.68,OH,718,312,tablet,99,2,3328,456,1,0,0,retail,in-store,78583.69,1,NV,0
2545,1222,3692.37,WA,435,1570,tablet,64,44,2677,772,1,0,0,grocery,mobile,177598.04,0,WA,0
2546,4188,8807.94,TX,512,1722,mobile,4,4,2484,424,1,0,0,electronics,in-store,137644.88,0,GA,0
2547,7631,7247.03,FL,290,1103,tablet,23,14,2083,759,0,0,0,retail,in-store,34835.47,1,IL,0
2548,8590,661.16,NV,829,2191,tablet,90,47,1641,423,0,1,1,electronics,in-store,116217.25,0,MI,0
2549,6441,885.03,WA,316,1471,tablet,52,14,362,649,0,0,1,entertainment,in-store,56123.28,0,IL,0
2550,7132,6630.48,OH,510,1529,tablet,39,12,3139,394,0,0,1,travel,mobile,52979.01,1,FL,1
2551,4417,7836.42,CA,986,1996,desktop,44,30,1783,824,0,0,0,travel,in-store,188646.0,0,OH,0
2552,9014,8633.89,CA,399,221,desktop,15,14,3372,485,0,0,0,electronics,online,109806.76,1,GA,1
2553,7426,9806.84,GA,290,57,tablet,87,83,3277,358,1,0,1,entertainment,online,161236.43,0,GA,1
2554,6482,6471.41,WA,934,1188,tablet,26,1,3052,534,0,0,1,entertainment,in-store,98278.8,1,MI,1
2555,4793,4051.37,FL,292,1353,tablet,69,10,3400,330,1,0,1,electronics,in-store,185032.39,1,WA,0
2556,4156,4769.49,WA,677,309,tablet,78,72,2500,839,1,0,1,grocery,mobile,27478.92,0,FL,0
2557,9876,131.09,MI,473,2159,desktop,3,1,3424,383,1,0,0,travel,online,112137.63,0,TX,0
2558,4653,3294.3,CA,958,728,tablet,71,69,2433,576,0,0,1,electronics,online,77281.44,1,OH,1
2559,8600,4518.28,MI,749,345,mobile,40,37,346,692,0,0,1,electronics,mobile,129359.47,1,NY,0
2560,3146,2511.37,WA,164,1033,mobile,46,33,830,790,0,0,0,retail,mobile,50657.14,0,WA,0
2561,8536,5667.49,FL,547,1223,desktop,42,0,3309,390,0,0,0,retail,in-store,141537.8,1,NV,0
2562,4622,7427.7,NV,773,272,mobile,95,85,2218,480,1,0,1,electronics,mobile,123836.68,1,TX,1
2563,6674,142.02,NY,970,658,mobile,82,57,32,817,1,0,1,grocery,mobile,181152.15,1,GA,0
2564,6626,222.3,CA,463,1516,desktop,60,32,2683,675,1,0,1,travel,online,54238.81,0,FL,0
2565,5635,5552.72,MI,427,1595,desktop,11,4,2547,632,1,1,1,electronics,online,56515.54,1,NY,1
2566,5619,2835.84,CA,972,2131,mobile,39,27,280,353,0,1,0,entertainment,online,149956.34,1,NV,1
2567,6205,3253.93,GA,272,866,desktop,15,6,1394,303,1,1,1,electronics,in-store,120384.49,0,FL,1
2568,3915,6427.88,NV,787,1921,mobile,96,58,758,423,1,1,0,travel,online,126063.18,1,WA,1
2569,2277,8515.85,FL,692,79,mobile,92,5,3015,463,1,0,0,electronics,online,154754.91,0,CA,0
2570,5611,8253.74,OH,423,1640,desktop,40,8,764,738,0,1,0,retail,online,156569.69,0,WA,0
2571,7450,6598.46,IL,694,901,desktop,11,7,1033,459,0,0,0,electronics,in-store,75733.94,0,GA,0
2572,5948,2390.95,GA,156,597,tablet,20,3,3407,470,0,0,0,retail,mobile,131349.66,0,MI,0
2573,5399,1502.72,MI,265,488,tablet,39,4,2556,376,1,1,1,grocery,mobile,125658.12,0,MI,1
2574,3206,8736.17,TX,187,2114,desktop,2,1,1677,468,1,0,1,electronics,mobile,59621.48,0,TX,1
2575,5820,840.11,TX,338,24,mobile,6,0,109,728,0,0,1,grocery,in-store,77112.75,1,MI,0
2576,8455,379.03,NV,552,1985,mobile,85,7,3026,715,0,0,0,grocery,online,64326.43,1,IL,1
2577,3561,5117.84,FL,510,59,tablet,20,17,3173,468,1,0,1,entertainment,in-store,163602.22,0,IL,1
2578,3020,5843.57,WA,275,1123,tablet,87,7,1689,695,0,0,0,electronics,mobile,113262.46,0,NY,0
2579,4264,8556.52,NV,762,2001,tablet,53,30,2847,756,1,1,0,electronics,online,128617.1,1,IL,1
2580,4190,9639.3,NV,798,748,mobile,50,40,2809,782,1,0,1,travel,mobile,187452.92,0,MI,1
2581,9081,9192.55,OH,822,1359,tablet,32,3,2110,823,0,0,0,travel,mobile,123548.54,1,CA,0
2582,2639,8013.29,MI,588,670,mobile,32,13,3200,596,0,0,0,retail,mobile,106508.94,0,IL,0
2583,7674,8845.61,TX,495,1131,tablet,32,18,3159,728,0,0,1,retail,mobile,72844.77,0,NY,1
2584,6738,6735.29,GA,953,971,mobile,47,5,2478,747,0,0,1,travel,online,171103.28,1,GA,1
2585,4446,7036.75,GA,716,1089,tablet,50,28,78,810,1,1,1,electronics,online,196706.02,1,TX,1
2586,4840,1331.45,NY,808,1429,desktop,56,31,3512,747,1,1,1,grocery,mobile,52249.39,1,NY,1
2587,6981,1073.72,NV,727,287,tablet,81,13,973,509,1,1,1,travel,mobile,87907.04,1,IL,1
2588,6862,6143.44,IL,704,953,tablet,36,27,936,414,0,1,0,grocery,in-store,125133.94,0,IL,0
2589,1873,673.47,CA,465,469,desktop,48,4,207,331,0,0,1,entertainment,online,91942.52,0,FL,0
2590,6533,7100.03,NY,375,499,mobile,21,9,840,439,0,1,0,grocery,online,148007.79,0,WA,0
2591,2023,1425.49,WA,334,1901,mobile,35,13,635,695,1,0,0,entertainment,online,122024.94,1,TX,1
2592,6382,6010.42,MI,433,696,mobile,20,1,3521,336,1,0,1,electronics,in-store,43691.16,1,FL,1
2593,1388,2239.38,IL,941,45,tablet,6,3,990,312,1,1,1,retail,in-store,98059.38,0,WA,1
2594,7355,3011.04,NV,653,1192,mobile,24,1,1961,483,1,0,1,retail,in-store,179284.63,0,TX,0
2595,8562,4663.43,OH,790,1410,desktop,39,17,321,405,0,1,0,entertainment,mobile,199735.16,1,CA,0
2596,4656,477.61,OH,880,903,desktop,11,3,53,525,1,0,1,retail,online,89520.97,0,WA,0
2597,5719,6490.82,WA,337,397,tablet,24,15,1366,448,1,1,1,retail,mobile,63674.77,0,MI,1
2598,9816,1088.43,NV,688,1768,tablet,97,20,2713,568,0,0,0,entertainment,in-store,162300.98,0,WA,0
2599,4428,9076.27,OH,386,460,mobile,56,54,1169,818,1,1,0,entertainment,mobile,196000.62,0,MI,1
2600,8221,2687.48,GA,488,1595,tablet,48,25,3588,536,0,0,0,grocery,mobile,151399.33,1,WA,0
2601,6843,1457.04,OH,661,100,desktop,10,9,412,334,1,0,0,retail,mobile,114760.38,1,NV,0
2602,5691,3534.11,MI,193,1596,tablet,97,8,3157,838,1,1,0,retail,in-store,58044.77,0,FL,1
2603,6531,8598.5,NY,510,1532,mobile,84,15,881,724,0,0,0,electronics,mobile,34234.99,1,NV,0
2604,6266,2006.76,FL,259,2054,mobile,80,13,2902,821,0,0,1,retail,online,88467.32,1,CA,1
2605,3823,8776.06,TX,816,45,mobile,76,14,1291,835,1,0,0,electronics,in-store,50902.03,1,FL,0
2606,3998,7403.98,WA,757,1564,tablet,97,20,2482,756,0,0,0,electronics,in-store,27728.04,1,FL,0
2607,5359,9596.11,NV,243,1543,mobile,35,15,423,388,0,1,1,travel,mobile,123741.96,0,NY,1
2608,6193,8628.41,WA,280,1150,desktop,54,2,3464,394,1,0,1,entertainment,online,194619.97,1,OH,1
2609,7923,141.23,TX,113,1761,desktop,8,1,2851,767,1,1,0,entertainment,in-store,98551.86,0,NV,1
2610,2812,9692.29,FL,110,556,desktop,14,5,2594,833,0,1,1,travel,online,27389.79,0,NY,1
2611,8951,6801.46,MI,761,2197,mobile,74,70,1890,470,0,0,1,retail,mobile,93334.54,1,FL,1
2612,3556,8045.48,GA,472,1879,mobile,50,0,1165,488,0,0,1,entertainment,online,140345.89,0,GA,1
2613,9239,6873.22,GA,326,1768,tablet,99,1,2820,691,1,0,1,retail,mobile,120757.31,1,NV,1
2614,9095,8646.9,MI,687,2106,mobile,29,2,3081,362,0,1,1,electronics,mobile,55790.67,1,GA,1
2615,2342,4559.08,NV,519,538,mobile,71,57,3216,817,0,1,1,travel,online,33253.97,0,TX,0
2616,7823,7858.7,WA,666,1561,desktop,13,3,1407,318,0,0,0,travel,in-store,79785.62,0,OH,0
2617,1548,6927.49,NV,420,1752,desktop,11,8,1682,527,0,0,1,electronics,mobile,99117.36,1,GA,1
2618,8375,7233.91,FL,863,1813,mobile,11,3,2195,732,0,0,0,travel,mobile,108523.47,1,NV,0
2619,3905,6708.2,WA,776,1119,tablet,86,61,1684,667,0,0,1,grocery,in-store,136822.63,1,CA,1
2620,6185,3926.1,NV,179,1418,mobile,56,29,1675,523,1,0,1,travel,in-store,164075.0,1,OH,0
2621,8258,9141.22,OH,933,17,mobile,18,18,1375,563,0,1,1,entertainment,in-store,195019.53,1,CA,1
2622,9704,4540.6,OH,381,1814,desktop,99,71,1314,560,0,0,1,entertainment,in-store,173622.15,0,WA,0
2623,6173,81.65,TX,934,1254,mobile,94,62,50,338,1,1,0,electronics,in-store,145420.02,1,GA,1
2624,8719,4393.97,GA,705,19,desktop,76,76,146,484,0,1,0,entertainment,mobile,151222.95,1,WA,0
2625,8318,9273.35,NV,781,984,mobile,89,72,2577,770,0,0,1,retail,online,48477.69,1,OH,1
2626,4906,9126.07,TX,946,227,tablet,35,22,1698,709,1,0,0,retail,in-store,159582.65,0,FL,0
2627,7632,8921.42,GA,715,791,mobile,69,33,3367,607,1,1,1,travel,online,98711.79,1,MI,1
2628,7699,8416.29,MI,524,1376,tablet,15,0,648,311,1,1,0,grocery,mobile,76177.28,1,NV,1
2629,9628,4901.28,NV,432,1852,desktop,21,1,1540,390,0,0,0,travel,mobile,81895.85,1,TX,0
2630,9055,9149.61,NV,181,1368,desktop,67,58,1783,461,1,1,1,entertainment,in-store,127044.28,1,FL,1
2631,6836,664.1,GA,230,1553,desktop,67,1,2574,515,1,0,0,electronics,online,68417.89,1,NY,1
2632,4217,8623.39,NY,128,974,mobile,88,16,2309,317,0,0,0,grocery,online,162308.42,1,TX,1
2633,9011,1191.4,WA,585,2248,desktop,17,10,1701,331,1,0,0,grocery,in-store,170901.91,1,WA,0
2634,4380,1786.93,WA,993,1593,desktop,52,6,2391,614,0,0,0,entertainment,in-store,186250.87,0,NV,0
2635,1503,2347.47,IL,710,408,tablet,13,3,1929,399,1,0,0,grocery,online,71053.47,0,NY,0
2636,3607,1705.79,FL,627,65,mobile,26,26,1102,711,1,0,0,retail,online,60778.19,0,IL,0
2637,5292,7795.67,FL,625,2187,tablet,41,39,2845,430,0,1,1,entertainment,in-store,100727.23,0,FL,1
2638,5056,4292.75,MI,880,2151,desktop,93,52,1319,533,1,1,0,electronics,online,96553.42,0,NY,1
2639,8598,3583.48,CA,360,960,tablet,40,0,263,661,0,0,1,travel,in-store,111763.31,1,TX,0
2640,8854,8695.54,NY,642,700,tablet,95,30,779,780,0,0,1,travel,online,44683.69,0,CA,1
2641,1502,8053.88,NV,144,2229,desktop,48,16,2209,359,1,0,0,travel,mobile,43059.15,0,IL,0
2642,5326,4259.39,WA,746,1437,tablet,34,5,2095,844,1,1,1,electronics,mobile,132727.88,0,MI,1
2643,9757,5289.4,WA,669,1271,mobile,53,36,2601,741,1,1,0,entertainment,online,90898.39,0,FL,1
2644,8371,7962.51,OH,671,660,tablet,33,4,1438,416,0,0,1,retail,online,100552.91,0,IL,1
2645,3897,6533.62,GA,421,1346,tablet,42,0,1492,541,1,0,1,retail,in-store,156951.17,1,WA,1
2646,8049,6808.37,IL,621,2225,desktop,28,16,2697,672,0,0,0,electronics,mobile,60063.12,1,GA,0
2647,3376,9603.17,CA,132,760,mobile,69,47,3553,634,0,0,0,retail,online,26636.39,0,NV,0
2648,4972,8541.46,OH,222,1222,desktop,23,11,3638,635,1,0,1,entertainment,mobile,161096.65,0,NV,1
2649,9638,7171.47,TX,342,1554,tablet,58,11,995,502,1,1,1,electronics,online,177299.0,1,NV,1
2650,2758,1363.07,CA,965,1171,mobile,86,75,937,472,1,0,1,entertainment,mobile,120665.44,0,NY,0
2651,9283,3517.92,TX,778,209,tablet,1,0,3559,590,0,0,0,retail,mobile,68819.56,1,NY,0
2652,8161,9191.19,NV,377,2357,mobile,99,90,2796,319,0,1,1,retail,mobile,111422.24,0,IL,1
2653,5585,3659.84,NV,683,840,desktop,79,26,1239,315,1,1,1,grocery,mobile,181200.58,0,TX,1
2654,4211,6000.68,OH,141,1506,mobile,11,4,503,363,0,1,1,entertainment,mobile,135989.57,1,OH,1
2655,1061,1231.05,FL,588,1204,tablet,9,6,1096,644,0,0,1,retail,in-store,152250.13,1,WA,0
2656,6586,2458.84,TX,677,194,desktop,85,81,2311,485,1,1,0,retail,in-store,170212.72,0,NY,1
2657,4072,7831.66,WA,251,355,tablet,34,4,288,345,1,1,0,grocery,online,157240.66,1,MI,1
2658,5814,8427.8,GA,916,1404,tablet,6,0,2391,779,1,1,0,entertainment,in-store,178988.46,0,OH,1
2659,9082,5457.64,GA,622,734,desktop,80,22,2874,469,1,0,1,retail,mobile,190059.36,0,GA,1
2660,6568,7658.79,OH,972,2044,desktop,49,27,1524,492,1,1,0,electronics,online,44726.69,0,MI,1
2661,6531,9693.41,NV,328,483,tablet,12,10,2984,473,1,1,1,entertainment,in-store,125571.81,0,NY,1
2662,8751,2192.84,NY,479,1327,tablet,64,44,1621,588,0,1,1,entertainment,online,194179.61,0,NY,0
2663,2808,4479.91,MI,783,246,mobile,20,9,892,575,1,1,0,electronics,online,160907.35,0,FL,1
2664,9217,7149.63,IL,268,304,tablet,32,27,1727,667,0,1,1,grocery,mobile,29532.66,0,GA,1
2665,8183,7480.08,TX,939,1667,mobile,58,56,86,370,1,1,0,retail,online,54633.67,1,GA,1
2666,4452,7241.04,NY,395,2135,mobile,56,46,223,559,0,0,1,electronics,online,70706.2,1,IL,1
2667,2338,5051.77,OH,126,535,mobile,3,1,3307,716,0,0,0,retail,mobile,62714.2,0,TX,0
2668,6433,6244.57,WA,456,3,tablet,31,6,1001,504,0,1,0,entertainment,mobile,129318.95,1,WA,0
2669,6647,7131.34,FL,772,2251,tablet,72,47,2371,500,0,1,1,grocery,in-store,123232.52,0,MI,1
2670,2858,2632.01,TX,122,1384,tablet,58,38,366,497,1,0,0,retail,mobile,113757.86,0,MI,0
2671,3397,3456.8,FL,325,2006,desktop,1,1,2955,699,1,0,0,electronics,online,86878.8,0,WA,0
2672,1346,1958.9,WA,884,48,tablet,84,80,1588,513,1,1,1,entertainment,online,166443.87,1,NV,1
2673,4767,6335.03,IL,497,1163,desktop,10,3,346,764,1,1,0,retail,online,26996.45,0,MI,1
2674,1441,4174.19,GA,259,6,desktop,85,24,3407,795,0,1,1,travel,mobile,53567.78,1,IL,0
2675,4594,7020.33,NY,392,1180,desktop,17,15,77,417,0,1,1,travel,mobile,55805.57,1,WA,1
2676,6177,9865.84,CA,456,1196,mobile,97,84,1731,824,0,0,1,electronics,mobile,71911.79,0,MI,1
2677,3824,5373.53,MI,851,2180,desktop,74,55,2371,630,1,1,1,retail,mobile,183292.66,0,MI,1
2678,7170,4799.51,WA,224,2207,desktop,29,24,2844,517,1,1,0,entertainment,in-store,71879.77,1,OH,1
2679,8749,8196.78,GA,472,1198,tablet,75,39,1055,700,0,0,0,electronics,mobile,112663.72,0,NV,0
2680,5583,9289.18,NV,293,1479,desktop,58,2,2521,335,0,0,0,retail,online,150035.57,0,FL,0
2681,3453,5989.91,NY,215,1482,desktop,79,64,59,512,1,1,1,entertainment,mobile,127950.5,1,MI,1
2682,2241,1267.34,CA,945,75,desktop,94,39,2511,681,0,1,0,travel,in-store,128734.68,0,TX,0
2683,6157,8909.62,CA,778,813,tablet,91,81,1524,447,1,0,0,electronics,online,60581.9,1,NV,1
2684,9277,5779.15,NY,900,1081,desktop,59,19,475,850,0,1,0,electronics,online,153685.32,1,NV,1
2685,5704,6926.94,IL,669,359,mobile,23,1,672,597,0,1,0,entertainment,in-store,189192.42,1,OH,0
2686,1001,1138.96,NY,512,1152,mobile,27,7,943,787,1,1,0,grocery,online,104833.88,0,FL,1
2687,3912,7979.65,WA,928,1299,tablet,40,8,1129,568,0,1,1,grocery,mobile,114125.91,1,TX,1
2688,6472,7850.88,OH,153,602,tablet,90,87,1126,760,1,0,0,travel,mobile,148950.32,1,CA,0
2689,6189,8492.17,CA,503,586,tablet,91,38,497,643,1,1,0,travel,online,33542.07,0,NV,1
2690,8499,7458.62,CA,764,924,tablet,4,0,1763,675,1,0,1,retail,in-store,197537.87,1,NY,1
2691,9042,1413.35,WA,214,1736,desktop,72,34,3309,467,1,1,0,entertainment,mobile,48832.32,1,OH,1
2692,7585,1970.17,WA,300,1732,mobile,4,4,923,369,1,0,0,travel,online,175063.84,0,FL,0
2693,1057,8798.55,TX,523,1906,mobile,69,19,1073,679,0,1,1,retail,mobile,96230.17,1,GA,1
2694,2958,2921.11,MI,597,949,tablet,74,38,155,340,0,1,1,grocery,online,169414.89,1,NY,1
2695,2603,7390.94,IL,194,554,mobile,80,17,2153,668,0,0,0,travel,in-store,182723.01,1,IL,0
2696,8228,7518.66,NY,161,61,mobile,98,73,1338,839,1,1,1,grocery,mobile,191122.9,0,MI,1
2697,5055,5612.3,NY,489,459,mobile,50,14,3217,815,0,0,1,travel,mobile,161020.65,0,MI,1
2698,2357,6565.35,MI,917,593,desktop,51,47,442,370,1,1,1,travel,in-store,25955.51,0,IL,1
2699,7983,1114.93,WA,302,705,mobile,28,2,1999,521,0,0,1,entertainment,in-store,68481.05,1,GA,0
2700,9635,6001.22,TX,480,603,desktop,2,1,1980,395,0,0,0,entertainment,in-store,133116.79,1,FL,0
2701,8034,3988.99,WA,864,988,mobile,12,2,2049,656,0,1,0,travel,in-store,50801.88,1,CA,0
2702,5737,5113.81,TX,945,1722,mobile,66,57,140,818,1,0,0,travel,mobile,144164.06,0,MI,0
